369.6577,895.5853,0
377.86105,895.5853,0
400.0821,892.7431,0
424.24503,883.3174,0
438.9635,869.3142,0
447.9096,854.95544,0
453.4427,840.02344,0
455.5782,829.4003,0
453.14725,814.7565,0
450.14764,810.75354,0
442.3167,803.6363,0
404.4208,793.4736,0
384.8723,800.1438,0
368.80386,811.07135,0
357.9642,821.3241,0
336.06436,858.07007,0
330.8639,878.15704,0
330.09808,898.2176,0
340.92413,938.698,0
351.39212,957.086,0
363.7612,976.41626,0
378.26047,995.6011,0
416.12076,1035.0269,0
434.5774,1050.6089,0
449.59827,1063.2303,0
458.8744,1070.3706,0
466.9958,1075.93,0
469.984,1077.92,0
471.99347,1078.9309,0
475.55966,1081.929,0
475.55966,1082.4988,0
475.55966,1082.4988,1

