293.72803,975.54834,0
304.34467,971.2371,0
342.1111,951.7079,0
390.81784,917.19055,0
394.42386,913.7879,0
396.63275,911.1212,0
396.63275,909.1108,0
388.69247,903.7825,0
361.70816,902.4986,0
319.09903,921.2776,0
305.08493,933.6391,0
289.62506,955.3274,0
278.17383,995.5588,0
281.5851,1007.6481,0
294.08893,1021.58923,0
379.42908,1056.7864,0
431.43808,1062.3418,0
482.61322,1066.7537,0
569.7393,1076.7415,0
604.1037,1085.52,0
645.1287,1107.2134,0
656.0426,1120.5,0
666.2882,1142.9015,0
649.9862,1188.7439,0
614.3039,1221.9197,0
567.4932,1250.1948,0
485.7715,1279.704,0
455.82297,1282.4062,0
415.1307,1274.1034,0
405.36078,1267.5706,0
399.14578,1260.6893,0
388.89612,1211.5768,0
397.0387,1186.8357,0
412.2945,1164.3762,0
472.43976,1112.4417,0
503.83047,1090.9971,0
532.8891,1071.6743,0
581.4463,1034.9789,0
595.11646,1021.8594,0
616.59406,991.2111,0
623.2758,974.5636,0
624.4218,959.52,0
615.73883,932.032,0
602.8549,917.8115,0
548.3318,887.9461,0
521.6251,884.59045,0
494.73102,884.59045,0
491.09766,884.59045,0
489.11008,884.59045,0
487.54858,883.77576,0
496.30826,875.12164,0
567.5155,819.5932,0
601.39526,796.8515,0
629.0397,778.27814,0
668.9306,748.9533,0
676.19324,743.83624,0
681.78534,739.2411,0
683.7717,737.65845,0
686.3645,735.2394,0
688.7583,734.264,0
689.7507,733.66034,0
692.80133,732.21814,0
692.80133,732.21814,1

