311.0,775.0,0
310.0,774.0,0
309.0,772.63025,0
308.0,770.2598,0
308.0,767.2294,0
308.0,754.9579,0
309.76556,746.1722,0
312.5758,737.0605,0
318.34378,726.0937,0
325.12567,716.0929,0
334.47592,706.30634,0
348.3521,696.94165,0
363.27484,690.4313,0
379.1684,688.0,0
397.66232,690.5325,0
419.35773,697.11926,0
439.80322,705.9016,0
451.93326,715.1466,0
461.94617,728.1031,0
466.77972,745.0174,0
466.22522,766.29724,0
460.66147,789.35406,0
451.085,813.613,0
440.30194,835.6131,0
429.286,857.64233,0
418.16766,878.6647,0
407.2638,899.68304,0
397.1126,918.9973,0
387.10187,937.237,0
378.05988,954.0922,0
368.0742,972.06647,0
359.08154,988.26953,0
351.65808,1002.4645,0
344.67743,1015.4194,0
338.6683,1029.2179,0
333.72,1041.5599,0
330.44995,1051.8751,0
328.2155,1061.138,0
325.21588,1070.9205,0
322.22937,1084.3944,0
319.2281,1099.4033,0
319.0,1111.6635,0
319.0,1122.9071,0
320.77905,1131.1162,0
321.77893,1137.3368,0
324.77808,1143.3342,0
328.5395,1152.079,0
332.54492,1158.3174,0
337.3299,1165.1066,0
342.34158,1171.3416,0
352.41214,1179.8658,0
362.66202,1188.108,0
375.4951,1195.14,0
388.4808,1201.3489,0
403.33163,1205.5233,0
419.27554,1207.7844,0
433.48715,1208.0,0
444.75958,1207.248,0
454.13217,1206.2169,0
460.3493,1205.2169,0
464.54852,1204.0,0
469.3336,1201.4442,0
475.31757,1196.6824,0
481.25803,1191.742,0
488.88583,1183.337,0
499.69775,1169.5193,0
508.87125,1153.0317,0
516.33563,1136.7716,0
523.289,1121.896,0
529.7591,1098.9637,0
530.77057,1091.6884,0
531.0,1087.4855,0
532.0,1083.4526,0
532.0,1079.4299,0
531.2228,1076.4456,0
531.0,1074.2186,0
530.22644,1073.0,0
530.0,1072.1216,0
529.11334,1072.8866,0
528.51587,1073.4841,0
528.2329,1074.7671,0
528.0,1075.881,0
527.2269,1077.7731,0
526.2431,1079.7568,0
525.2151,1082.7849,0
524.2192,1091.2466,0
522.23065,1104.3855,0
521.0,1115.7177,0
521.0,1125.1241,0
520.2192,1133.3425,0
520.78723,1142.1488,0
521.0,1150.3555,0
522.77704,1158.108,0
524.7791,1165.1166,0
526.7766,1172.3298,0
529.7623,1177.5247,0
532.76807,1182.5361,0
535.7725,1186.545,0
538.7635,1190.527,0
542.56934,1194.5693,0
548.3521,1199.5681,0
555.3221,1204.5481,0
567.2748,1210.7583,0
573.2806,1213.7603,0
580.87866,1216.5515,0
587.1072,1218.7769,0
605.8102,1222.7621,0
614.7546,1223.751,0
626.3808,1224.0,0
639.41785,1223.0,0
652.60547,1220.4648,0
665.6455,1218.2257,0
681.0545,1212.4728,0
687.279,1209.4807,0
691.5328,1205.4673,0
697.11804,1199.882,0
703.3367,1191.8844,0
708.5508,1182.123,0
712.5386,1171.1536,0
714.76465,1161.1769,0
715.7693,1150.1534,0
716.0,1139.3595,0
715.24097,1129.964,0
713.23553,1110.1779,0
710.228,1100.9121,0
706.4688,1092.172,0
702.4501,1083.1252,0
698.46967,1074.9393,0
692.6875,1065.9167,0
686.65936,1057.8792,0
680.69073,1049.1512,0
674.70447,1042.7045,0
670.4441,1036.4441,0
665.6947,1031.6947,0
661.4705,1027.4705,0
658.4526,1024.4526,0
655.4786,1022.2393,0
653.0,1021.0,0
653.0,1021.0,1
