312.0,1024.0,0
322.0,1011.0,0
347.828,977.89075,0
384.66748,936.3491,0
435.93616,886.05927,0
483.97888,842.01904,0
527.9624,794.0502,0
551.97394,744.07825,0
550.0587,707.11743,0
519.1867,696.0,0
475.26395,718.80206,0
430.33118,774.4039,0
413.0257,851.7431,0
422.9148,955.65924,0
433.87405,985.7272,0
486.67795,1034.839,0
613.3583,1005.33484,0
690.6316,917.5024,0
754.66254,802.675,0
785.8332,743.36145,0
811.9446,698.11084,0
817.0,687.016,0
785.4057,744.29926,0
715.2171,919.24023,0
681.0,1110.0,0
681.0,1110.0,1
