223.0,870.0,0
231.0,871.0,0
261.8406,873.1315,0
309.2542,871.98895,0
413.36404,866.95447,0
532.9676,848.00696,0
585.978,848.989,0
601.99603,914.93274,0
605.003,1048.0358,0
620.0148,1181.0984,0
620.9983,1244.0021,0
542.2746,1261.0261,0
417.98297,1196.9872,0
357.00998,1129.0266,0
417.93732,1083.0156,0
523.59796,1073.9668,0
704.92395,1064.0072,0
806.03046,1024.9662,0
851.003,932.9888,0
867.0,838.9884,0
860.9885,804.9885,0
856.0018,821.97894,0
854.0112,965.86523,0
854.0,1121.769,0
856.0038,1289.1096,0
863.0,1372.0,0
863.0,1372.0,1
