567.47455,676.6476,0
566.47546,687.64185,0
566.47546,696.69696,0
564.47736,705.59424,0
564.47736,724.14716,0
564.47736,733.591,0
564.47736,750.5171,0
564.47736,758.3609,0
564.47736,771.79156,0
564.47736,776.46515,0
564.47736,786.1764,0
564.47736,791.52704,0
564.47736,792.88776,0
564.47736,793.5867,0
563.4783,793.5867,0
559.61365,791.8705,0
553.59314,788.2913,0
539.1007,781.1531,0
521.9683,774.00543,0
504.83408,768.8598,0
489.9392,765.60126,0
474.6302,764.60175,0
464.05627,765.60126,0
441.54706,772.47363,0
434.8162,774.4872,0
420.4722,782.64777,0
405.76794,793.44305,0
388.80115,809.7848,0
374.12778,828.11163,0
362.40674,848.3313,0
354.4981,868.8947,0
351.67438,889.8348,0
352.67346,907.0147,0
359.74353,927.7466,0
370.6115,944.2719,0
385.1573,956.2202,0
404.64404,962.0021,0
424.47955,966.1422,0
446.00714,967.4961,0
469.69492,969.49506,0
496.11932,970.4945,0
522.1657,974.90454,0
545.9324,980.186,0
567.8522,987.4508,0
576.0049,991.79095,0
592.4537,1002.48004,0
603.9525,1014.98303,0
611.49396,1025.586,0
616.11615,1038.2057,0
617.4283,1052.488,0
616.4714,1070.1476,0
609.1348,1092.2343,0
598.45013,1112.914,0
585.27673,1131.3796,0
570.69696,1146.1776,0
555.76013,1157.441,0
541.28143,1166.9226,0
525.5118,1176.3882,0
509.89398,1182.5109,0
495.44138,1187.6014,0
487.38824,1189.2126,0
470.69928,1192.3789,0
455.83563,1192.3789,0
435.75958,1191.3795,0
417.3063,1186.9972,0
396.32233,1177.77,0
372.76227,1163.7109,0
353.5703,1145.3011,0
340.729,1125.5028,0
335.68918,1105.8032,0
336.95593,1095.3578,0
343.57153,1084.101,0
357.43433,1073.7815,0
374.76114,1067.7592,0
389.0499,1067.444,0
400.7083,1070.4822,0
412.1901,1076.8679,0
421.44177,1087.5428,0
426.321,1095.7186,0
435.6055,1114.4504,0
442.68924,1136.003,0
446.85837,1159.0292,0
448.58466,1178.5024,0
450.5828,1192.2808,0
450.5828,1205.1583,0
450.5828,1216.8564,0
450.5828,1226.3284,0
450.5828,1235.6154,0
450.5828,1242.2908,0
450.5828,1248.1676,0
450.5828,1253.498,0
450.5828,1259.0464,0
450.5828,1260.8433,0
450.5828,1261.343,0
450.5828,1261.343,1
