705.0,619.0,0
701.22723,634.9775,0
696.393,661.29706,0
682.3745,754.00275,0
669.3485,867.0375,0
665.0,939.16724,0
661.12964,1020.1848,0
659.1687,1045.1442,0
656.8478,1092.0868,0
652.0,1117.5529,0
652.0,1124.8754,0
652.0,1126.5,0
652.0,1124.0879,0
652.8923,1120.3231,0
654.9024,1109.5856,0
660.8947,1055.1581,0
668.7895,987.5258,0
674.8163,924.4695,0
675.85693,903.5723,0
676.0,879.67847,0
675.0,858.53406,0
669.1744,845.3487,0
660.26117,834.26117,0
647.54956,826.2748,0
622.34454,816.1378,0
592.18256,803.10956,0
572.99457,796.3978,0
531.84576,785.24164,0
485.81137,779.0,0
440.86676,777.0,0
398.55368,782.9077,0
373.17514,786.9708,0
338.20093,798.93304,0
306.02676,814.9893,0
280.39288,832.7053,0
264.49435,845.6292,0
246.3949,864.6051,0
233.24792,876.7521,0
222.07425,887.9257,0
216.12267,897.7547,0
215.0,907.8671,0
227.65906,927.5454,0
244.76402,938.9213,0
278.615,927.308,0
307.76,898.24,0
329.83585,870.27356,0
344.73035,840.67413,0
354.09973,810.7008,0
364.89816,770.4073,0
369.0,755.0,0
369.0,755.0,1
