473.0,977.0,0
464.0948,956.23694,0
454.1189,936.29724,0
447.11752,915.3918,0
429.93237,875.86475,0
394.0434,833.0372,0
370.04736,816.0379,0
313.35663,809.92865,0
261.1025,839.877,0
235.03943,904.724,0
235.98064,950.8064,0
262.83725,1004.8372,0
314.71472,1029.943,0
374.68732,1022.0938,0
410.87457,1003.0896,0
447.86368,970.1704,0
472.83224,936.25165,0
499.85065,903.1867,0
515.87494,884.1667,0
531.7972,866.2028,0
552.48486,852.25757,0
578.6741,846.0815,0
590.7449,846.0,0
618.7582,862.7582,0
650.5835,922.91705,0
676.701,989.25244,0
688.8693,1035.2811,0
700.0,1093.0,0
700.0,1093.0,1
