263.0,1305.0,0
269.0,1294.0,0
285.75784,1269.958,0
334.36105,1218.5482,0
406.3975,1131.2051,0
424.9491,1074.3309,0
428.99628,1023.0484,0
418.05118,971.06824,0
401.10114,959.0337,0
354.09262,1013.81476,0
335.0162,1089.8541,0
344.96393,1186.8317,0
380.84946,1257.8307,0
424.22305,1288.0836,0
510.09802,1299.9774,0
581.93695,1263.0631,0
606.9938,1224.0125,0
618.0,1141.2117,0
610.0663,1072.2983,0
579.9939,1005.9918,0
569.0099,994.0099,0
568.3567,992.0,0
645.8085,1003.9913,0
715.9277,996.01447,0
757.9963,978.0027,0
789.97906,931.0419,0
810.98846,857.12695,0
808.9916,823.95776,0
802.9985,806.9985,0
799.0076,804.0,0
792.9602,849.2255,0
775.0208,926.91254,0
759.9923,1058.1929,0
756.0,1168.9861,0
759.0123,1226.1602,0
767.0,1301.0228,0
767.0,1317.0,0
767.0,1317.0,1
