473.0,1017.0,0
472.0,1007.0,0
472.0,985.92084,0
472.0,967.1564,0
470.99048,945.9048,0
467.05716,923.2857,0
461.0716,904.2147,0
454.09296,885.2324,0
445.11462,864.28656,0
436.2151,849.30115,0
428.1752,838.219,0
403.0469,818.03125,0
362.21127,807.0,0
316.2576,823.8712,0
279.2295,867.69403,0
262.0882,911.67664,0
267.87277,965.6607,0
296.6522,1002.7516,0
347.5866,1028.8622,0
407.5289,1037.0,0
438.74402,1033.0426,0
468.7917,1020.125,0
502.71014,993.2416,0
540.63654,955.36346,0
578.26624,903.174,0
596.5431,871.79956,0
613.8358,841.2463,0
632.5789,823.3158,0
648.7518,813.12415,0
680.59973,809.9333,0
712.4766,820.7383,0
745.62964,851.3519,0
765.83093,907.9858,0
766.0,955.16644,0
766.0,1018.1381,0
764.11926,1083.2845,0
764.0,1084.0,0
764.0,1084.0,1
